Ticker,Short Name,Name,Market Cap,Price:D-1,P/E,Total Return YTD,Revenue T12M,EPS T12M
105 HK Equity,ASSOC INTL HOTEL,凱聯國際酒店,7560000000,21,6.87371397,-6.666666508,659264992,3.055117011
522 HK Equity,ASM PACIFIC,ASM太平洋,21379383296,52.84999847,26.43980598,-12.57556915,12783497216,1.998879939
129 HK Equity,ASIA STANDARD IN,泛海集團,1623937792,1.25,2.450980425,-10.71428394,1301652992,0.510000005
271 HK Equity,DAN FORM HOLD,丹楓控股,1900910208,1.529999971,9.748327255,11.67882919,49409000,0.156950001
214 HK Equity,ASIA ORIENT,匯漢控股,1069172800,1.289999962,2.921195507,-11.64384079,1415277952,0.441599995
662 HK Equity,ASIA FINAN HLDGS,亞洲金融集團,4047208704,3.99000001,21.87428093,33,1114736960,0.182405993
104 HK Equity,ASIA COMML HLDGS,冠亞商業集團,352544960,0.224999994,,17.18749619,760579008,-0.0019
22 HK Equity,MEXAN LTD,茂盛控股,291025408,0.222000003,6.504541397,-16.22640991,148439000,0.03413
519 HK Equity,APPLIED DEVELOP,實力建業,782846528,0.375,9.618837357,-5.063293934,2827000,0.038986
723 HK Equity,SUSTAINABLE FORE,永保林業,1033573888,0.115999997,,-12.12121391,10745000,-0.00807
101 HK Equity,HANG LUNG PPT,恆隆地產,63680008192,14.15999985,12.53097343,-16.58209038,8948000256,1.129999995
56 HK Equity,ALLIED PROP,聯合地產(香港),9951407104,1.460000038,11.12804985,3.7645E-06,4594500096,0.605779007
21 HK Equity,GREAT CHINA PROP,大中華地產控股,629412672,0.189999998,,-11.21495533,12363000,-0.0026
260 HK Equity,AVIC JOY HLDG,幸福控股,1135255424,0.191,,-30.54545593,1235669024,-0.056297
373 HK Equity,ALLIED GROUP LTD,聯合集團,6799402496,38.15000153,,3.03433013,4700899840,16.30662298
684 HK Equity,ALLAN INTL.,亞倫國際,620550144,1.850000024,26.08168602,-3.141358376,1711075008,0.070931001
328 HK Equity,ALCO HOLDINGS,愛高集團,1877151360,3.24000001,9.641593933,53.9970932,2850258048,0.336044006
616 HK Equity,EASYKNIT ENT,永義實業　　,307067712,0.275000006,0.010764189,-24.65753365,134907000,25.54767627
30 HK Equity,BAN LOONG HOLDIN,萬隆控股集團,285263616,0.115000002,,-34.2857132,58882572,-0.042400999
19 HK Equity,SWIRE PACIFIC-A,太古股份公司,1.16738E+11,81.05000305,9.077070236,-3.935817242,60885000192,8.929092884
557 HK Equity,CITY E-SOLUTIONS,城市e-Solutions,990544256,2.589999914,,58.89570236,89186000,-0.167964002
10 HK Equity,HANG LUNG GROUP,恆隆集團,28056498176,20.64999962,8.724761009,-15.90561962,9528000000,2.366826892
12 HK Equity,HENDERSON LAND D,恆基地產,1.48307E+11,44.84999847,6.950821877,-5.578950405,23640999936,6.452474117
6 HK Equity,POWER ASSETS,電能實業,1.6071E+11,75.30000305,20.76602745,8.526467323,1308000000,3.626115084
14 HK Equity,HYSAN DEV,希慎興業,33494581248,32,11.7237587,4.11587429,3430000000,2.729499996
191 HK Equity,LAI SUN GARMENT,麗新國際,1799577856,0.949999988,1.443768978,10.46511269,1948348992,0.658000022
17 HK Equity,NEW WORLD DEV,新世界發展,66937192448,7.130000114,3.833333254,-5.229039669,62036899840,1.860000014
16 HK Equity,SHK PPT,新鴻基地產,2.54185E+11,87.80000305,8.369875908,-5.131205082,69591998464,10.49000025
20 HK Equity,WHEELOCK & CO,會德豐,66238287872,32.59999847,4.65434742,1.994891882,57430999040,7.004204035
41 HK Equity,GREAT EAGLE,鷹君,19232006144,28.79999924,5.774066448,23.8045578,8248647936,4.987818956
2 HK Equity,CLP HOLDINGS,中電控股,1.80894E+11,71.59999847,11.53509712,10.40722084,80700002304,6.207143068
293 HK Equity,CATHAY PAC AIR,國泰航空,47678197760,12.11999989,7.948093891,-7.799690247,1.02342E+11,1.524893939
1114 HK Equity,BRILLIANCE CHINA,華晨中國汽車,36924649472,7.329999924,8.894413948,-24.82051277,5991611997,0.858973393
4 HK Equity,WHARF HLDG,九龍倉集團,1.26697E+11,41.79999924,7.900070667,0.494220525,40874999808,5.291091919
303 HK Equity,VTECH HLDGS LTD,偉易達集團,21337921536,84.94999695,14.03912544,5.724951744,14401339517,5.608098249
3177 HK Equity,(II)1 DDAX UCITS,ComStage 1 DivDAX UCITS ETF,42455000,121.3000031,,,,
3171 HK Equity,COMST1 DAX II,ComStage 1 DAX UCITS ETF II,43000000,86,,,,
1585 HK Equity,YADEA GROUP HOLD,雅迪控股,5129999872,1.710000038,,,7933219892,
3135 HK Equity,CSOP WTI OIL ETF,南方東英 WTI 原油年度滾動 十,333000000,46.25,,,,
3626 HK Equity,HANG SANG SIU PO,,443440000,2.410000086,,,133097000,
8346 HK Equity,TEM HOLDINGS LTD,創新電子控股,1464000000,2.440000057,,,131288000,
3175 HK Equity,SAMSUNG S&P-HKD,Samsung S&P GSCI Crude Oil E,152880000,12.73999977,,,,
2738 HK Equity,HUAJIN INTERNATI,,1764000000,2.940000057,,,2313781042,
8359 HK Equity,HYPEBEAST,Hypebeast有限公司,368000000,0.184,,,98931000,
8217 HK Equity,LUEN WONG GROUP,聯旺集團控股有限公司,8686080000,6.960000038,,,271948992,
8251 HK Equity,A.PLUS GROUP HOL,優越集團,162000000,0.405000001,,,81839000,
1982 HK Equity,NAMESON HOLDINGS,南旋控股,2510749952,1.210000038,,12000.00098,2567666944,
8319 HK Equity,EXPERT SYSTEMS H,EXPERT SYSTEMS HOLDINGS LTD,184800000,0.231000006,,,317001984,
1496 HK Equity,AP RENTALS HOLDI,,587520000,0.680000007,,,228224864,
8318 HK Equity,CHING LEE HOLDIN,正利控股,5200000000,5.199999809,,,377356000,
8262 HK Equity,SUPER STRONG HOL,SUPER STRONG HOLDINGS LTD,1760000000,2.200000048,,,566193984,
1419 HK Equity,HUMAN HEALTH HOL,盈健醫療,918215104,2.539999962,,,429537984,
83012 HK Equity,AMUNDI HS 35-RMB,東方匯理恒生香港35指數ETF,215673536,15.97581673,,,,
2239 HK Equity,SMIT HOLDINGS LT,國微技術,876000000,2.920000076,,,505013868,
1557 HK Equity,KH GROUP HOLDING,劍虹集團控股,476000000,1.190000057,,,357312992,
2138 HK Equity,UNION MEDICAL HE,香港醫思醫療集團,2295135232,2.339999914,9.75,,621089600,0.239999995
6833 HK Equity,SINCO PHARMACEUT,興科蓉醫藥,1114501760,0.689999998,,,1352483989,
8070 HK Equity,KEEN OCEAN INTER,僑洋國際控股,172000000,0.860000014,,,175572992,-0.0038
8345 HK Equity,FIRE ROCK HOLDIN,火岩控股,1198400000,7.489999771,86.9309082,,37095103.51,0.089707313
83162 HK Equity,ISHARES MSCI C-R,iShares安碩MSCI中國A股國際指,130804960,6.707946777,,,,
3963 HK Equity,CHINA RONGZHONG,融眾金融,569262400,1.379999995,,,232759744,
3165 HK Equity,BMO MSCI EU Q H,BMO MSCI 歐洲優勢股票（美元,43950000,8.789999962,,,,
3160 HK Equity,BMO MSCI JP H US,BMO MSCI 日本股票（美元對沖,42050000,8.409999847,,,,
3121 HK Equity,BMO APAC RL EST,BMO MSCI 亞太區房地產ETF,44300000,8.859999657,,8940.816406,,
3086 HK Equity,BMO NASDAQ 100 E,BMO 納斯達克 100 ETF,43750000,8.75,,,,
1243 HK Equity,WANG ON PROPERTI,宏安地產,9347999744,6.150000095,,,,
8282 HK Equity,GAMEONE HOLDINGS,智傲控股,873600000,5.460000038,182,,118181000,0.029999999
3301 HK Equity,RONSHINE CHINA H,融信中國,8100564480,5.989999771,,,9149129146,
8113 HK Equity,HI-LEVEL TECHNOL,,255000000,0.425000012,15.34296131,,1309763968,0.0277
1565 HK Equity,VIRSCEND EDUCATI,,12818358272,4.150000095,71.9028244,41400,873245745.6,0.060092794
1459 HK Equity,JUJIANG CONSTRUC,JUJIANG CONSTRUCTION GROUP C,1488074368,2.789999962,9.416532516,,5460664374,0.308536784
8012 HK Equity,WORLD-LINK LOGIS,環宇物流（亞洲）,427200000,0.889999986,,9.876541138,125161000,0.0004
3326 HK Equity,PERFECT GROUP IN,,1273500032,2.829999924,,204.3010712,,
8230 HK Equity,CHINA YU TIAN HO,,372600000,0.460000008,9.703416824,-48.31460571,257260095.3,0.049357529
8331 HK Equity,FEISHANG NON-MET,,202500000,0.405000001,,-16.49484825,35565802.39,-0.035660815
3678 HK Equity,HOLLY FUTURES -H,弘業期貨,1687020032,1.860000014,15.23710823,-6.532662868,361029367,0.127095641
1558 HK Equity,YICHANG HEC CHAN,,7005787136,15.53999996,16.59780693,3.738320589,855008177.6,0.97481125
1662 HK Equity,YEE HOP HOLDINGS,,495000000,0.99000001,,15.11627865,577332992,
2289 HK Equity,CHUANGMEI PHARMA,,901800000,8.350000381,21.81276703,14.69780445,4191852443,0.398562074
8196 HK Equity,GREAT WATER HOLD,建禹集團,708000000,2.359999895,28.44728088,-2.074696541,206049170,0.086375678
1979 HK Equity,TEN PAO GROUP HO,天寶集團控股有限公司,680000000,0.680000007,4.071856499,21.4285717,2255953920,0.166999996
1469 HK Equity,GET NICE FINANCI,結好金融集團有限公司,2475000064,0.99000001,,,294926016,
3996 HK Equity,CHINA ENERGY ENG,中國能源建設,37277421568,1.24000001,5.289357662,-24.39024353,2.53796E+11,0.234432995
331 HK Equity,FSE ENGINEERING,豐盛機電控股有限公司,940499968,2.089999914,4.179999828,12.09296131,2825106944,0.5
1561 HK Equity,MANFIELD CHEMICA,萬輝化工,606000000,1.00999999,10.52083302,9.782606125,331572000,0.096000001
83149 HK Equity,CSOP MSCI CH-RMB,南方東英MSCI中國A國際ETF,69364432,11.18781281,,-20.76851545,,
8368 HK Equity,CREATIVE CHINA H,,5880000000,4.900000095,,-33.78378296,89578981.73,0.000751468
8182 HK Equity,CHINA CANDY HOLD,中國糖果控股有限公司,164820000,0.123000003,,-39.99999619,100225401,-0.005429328
2768 HK Equity,JIAYUAN INTERNAT,佳源國際控股,4650075136,2.49000001,9.123218536,,2310545408,0.256642997
3102 HK Equity,XIE SHARES CLSA,易亞中信里昂證券收益增長ETF,470000,7.519999981,,-2.967742205,,
1495 HK Equity,JIYI HOUSEHOLD I,集一家居國際控股有限公司,324000000,0.899999976,6.903616428,4.651158333,430234784.3,0.135733208
8366 HK Equity,FRASER HOLDINGS,,165600000,0.115000002,,-14.1791048,157346000,
2120 HK Equity,WENZHOU KANGNI-H,溫州康寧醫院股份有限公司,3027507968,41.45000076,33.95581436,-10.37837696,424072476.9,1.27095637
6865 HK Equity,FLAT GLASS GROUP,福萊特玻璃,2556000000,1.419999957,3.851368904,-27.17949104,3595756575,0.383878199
1197 HK Equity,CHINA HENGSHI FO,CHINA HENGSHI FOUNDATION CO,2340000000,2.339999914,7.897737026,-25.40911102,1237517902,0.308484564
1543 HK Equity,GUANGDONG JOIN-S,GUANGDONG JOIN-SHARE FINANCI,1482666624,1.389999986,8.377484322,-1.418438435,402227630.4,0.172751357
1452 HK Equity,DENOX ENVIRONMEN,DENOX ENVIRONMENTAL & TECHNO,455000000,0.910000026,9.59794426,-20.86956215,184602099.1,0.098715058
3773 HK Equity,NNK GROUP LTD,年年卡集團有限公司,390100000,0.939999998,8.812764168,,285496294.6,0.111054448
1492 HK Equity,CHINA ZHONGDI DA,中地乳業,1695780864,0.779999971,12.1878643,-25.7142849,596063727,0.066632668
8141 HK Equity,KPA-BM HOLDINGS,應力控股,186000000,0.310000002,11.69811344,-6.060608864,197435008,0.0265
3157 HK Equity,CHINAAMC HS SM C,華夏恒生小型股指數ETF,139739984,20.54999924,,-8.46325779,,
8327 HK Equity,TOP DYNAMIC INTE,泰邦集團,480000000,0.600000024,13.63636398,26.3157959,215272992,0.044
8122 HK Equity,THELLOY DEVELOPM,德萊建業,177600000,0.222000003,,-8.641974449,207031008,
1533 HK Equity,LANZHOU ZHUANGYU,莊園牧場,758700032,5.400000095,7.009826183,0.185533002,722610274.8,0.802059838
1532 HK Equity,CHINA PARTYTIME,中國派對文化控股有限公司,635236544,0.839999974,6.408419609,35.48386383,702857391.2,0.136473574
8057 HK Equity,MADISON WINE HOL,麥迪森酒業,4440000000,11.10000038,,6.936418533,145687008,
8127 HK Equity,SEASON PACIFIC H,雲裳衣,5270000128,5.269999981,,48.03371048,140739008,
1527 HK Equity,ZHEJIANG TENGY,天潔環境,778950016,5.769999981,,-20.95890617,,
83129 HK Equity,CSOP CH CSI300-R,南方東英滬深 300 精明 ETF,55678332,12.372962,,-17.14213248,,
8290 HK Equity,AHSAY BACKUP SOF,亞勢備份,246000000,0.123000003,4.555555344,-15.75342083,57266000,0.028999999
8248 HK Equity,FDB HOLDINGS LTD,豐展控股,182336000,0.148000002,10.5714283,0.923750281,276824992,0.014
8245 HK Equity,ON REAL INTERNAT,安悅國際控股有限公司,4502400000,9.380000114,,-1.677147269,346191008,
8177 HK Equity,REF HOLDINGS,,217600000,0.850000024,6.199854374,25.00000191,142355008,0.137099996
1548 HK Equity,GENSCRIPT BIOTEC,,1959955712,1.179999948,,-10.60606766,542783518,
974 HK Equity,CHINA SHUN KE LO,中國順客隆,845229888,2.910000086,20.46155357,-10.73619366,1282819507,0.148072588
3799 HK Equity,DALI FOODS GROUP,達利食品,59158589440,4.320000172,15.18795681,1.038842916,20810170885,0.296145175
1683 HK Equity,LC GROUP HOLDING,良斯集團,435000000,0.870000005,15.53571415,-5.434783936,159527008,0.056000002
1499 HK Equity,LEAP HOLDINGS GR,前進控股集團有限公司,1349920000,0.589999974,,29.67032051,305312992,
1556 HK Equity,CHINNEY KIN WING,,600000000,0.400000006,3.333333492,5.263160706,1518925952,0.119999997
1786 HK Equity,CRCC HIGH-TECH-H,CRCC HIGH-TECH EQUIPMENT C-H,6185927680,4.070000172,7.63147974,-14.31578541,4902599616,0.555272201
8316 HK Equity,PAK WING GROUP H,柏榮集團控股,3296000000,4.119999886,,-32.45901871,130791000,
1718 HK Equity,WAN KEI GROUP HO,宏基集團控股,624000000,0.779999971,,18.18180847,408127712,
1799 HK Equity,XINTE ENERGY CO,XINTE ENERGY CO LTD,7471787008,7.150000095,7.938149929,-19.66291618,11649486549,0.937793064
1341 HK Equity,CLEAR LIFT HOLDI,焯陞企業,1830000000,1.830000043,,88.65979004,368942016,
1476 HK Equity,HENGTOU SECURITI,恒投證券,9923401728,3.809999943,4.464977264,-45.57143021,6943762670,0.888435581
2669 HK Equity,CHINA OVERSEAS P,中海物業,3549809408,1.080000043,30.33708,-14.96062565,2544398080,0.035599999
83156 HK Equity,GFI MSCI CH A-RM,廣發國際MSCI中國A股國際指數E,77686568,8.17753315,,-21.40874508,,
3600 HK Equity,MODERN DENTAL GR,現代牙科集團有限公司,3460000000,3.460000038,34.84391022,-15.81508732,1415619968,0.099299997
8361 HK Equity,CHINA PARENTING,中國育兒網絡,2689430016,2.619999886,58.02339172,10.08402348,98436190.54,0.047013048
3737 HK Equity,ZHONGZHI PHARMAC,中智藥業,1880000000,2.349999905,17.07900047,12.50000191,848993903.4,0.14326023
8027 HK Equity,KPM HOLDING LTD,吉輝控股,2400000000,6,,659.4936523,64226508.62,0.002820827
6896 HK Equity,GOLDEN THROAT HO,金嗓子,5663823360,7.559999943,26.34837532,69.12752533,872298081,0.298736453
2199 HK Equity,REGINA MIRACLE I,維珍妮,11152917504,9.109999657,,-19.38053513,4192008960,
1538 HK Equity,ZHONG AO HOME GR,,1064000000,1.330000043,59.06427765,-33.49999619,518445338.4,0.023444826
1498 HK Equity,PURAPHARM CORP L,培力控股,780750016,3.470000029,24.07931709,-19.67592812,474025614.4,0.150039485
6836 HK Equity,TIANYUN INTERNAT,天韻國際控股,910000000,0.910000026,6.904996395,-24.79338837,683130410.4,0.137213931
2699 HK Equity,XINMING CHINA HO,XINMING CHINA HOLDINGS LTD,1992800000,1.059999943,3.988093615,-29.33333778,1664358192,0.27673287
1986 HK Equity,TSAKER CHEMICAL,彩客化學,1929331200,3.849999905,7.001152992,-9.624420166,1080573276,0.283805804
1461 HK Equity,LUZHENG FUTUR -H,魯證期貨,2004179968,2,15.34136963,10.49724102,1075473419,0.135733208
1456 HK Equity,GUOLIAN SECURI-H,國聯證券,7571552256,3.980000019,3.816165686,-17.42738914,4778571487,1.085865661
2666 HK Equity,UNIVERSAL MEDICA,環球醫療金融與技術諮詢服務有限公司,9474000896,5.519999981,10.58554554,-7.846407413,2706517726,0.54293283
2286 HK Equity,CHEN XING DEVELO,辰興發展,1455000064,2.910000086,3.836541414,56.45161819,1192247176,0.789720467
2193 HK Equity,MAN KING HOLDING,萬景控股,473100000,1.139999986,,23.91304016,260844992,
3882 HK Equity,SKY LIGHT HOLDIN,天彩控股,848338112,1.059999943,3.533333063,-57.60000229,2736152064,0.300000012
6133 HK Equity,VITAL MOBILE HOL,維太移動,867000000,1.019999981,3.586045265,-5.555561066,1737803302,0.296145175
3396 HK Equity,LEGEND HOLDING-H,聯想控股,41186918400,17.47999954,6.892145634,-36.55172348,3.82306E+11,2.640628
1528 HK Equity,RED STAR MACAL-H,紅星美凱龍,31346882560,8.649999619,5.982505322,-8.755273819,10804510901,1.505404709
2686 HK Equity,AAG ENERGY HOLDI,亞美能源,3859065088,1.159999967,,-17.14285851,662199145.4,-0.024678765
574 HK Equity,PA SHUN PHARMACE,百信藥業,690000000,0.689999998,5.147701263,-19.7674427,1071012762,0.139558417
8038 HK Equity,GOLDEN POWER GRO,金力集團,140800000,0.879999995,35.20000076,-16.98112869,311500000,0.025
1530 HK Equity,3SBIO INC,三生製藥,20147660800,8.010000229,29.38539505,-26.37867546,2064534201,0.283805804
8097 HK Equity,PINESTONE CAPITA,鼎石資本有限公司,3120000000,0.649999976,180.5555573,23.10605049,13302000,0.0036
1970 HK Equity,IMAX CHINA HOLDI,IMAX CHINA,14355130368,40.40000153,,-26.07502174,857370075.5,-4.806624869
8121 HK Equity,GURU ONLINE HOLD,超凡網絡,338441600,0.202999994,36.90909195,-23.39622498,140278000,0.0055
8355 HK Equity,I-CONTROL HOLDIN,超智能控股,206000000,0.206,,-27.71929741,111482000,
1301 HK Equity,D&G TECHNOLOGY H,德基科技控股,563524800,0.910000026,12.99214172,-13.33332729,481269246.6,0.072925749
6839 HK Equity,YUNNAN WATER I-H,雲南水務,4713192960,3.950000048,12.34412098,-23.30097198,1922961957,0.333163343
3140 HK Equity,VANGUARD S&P ETF,領航標準普爾 500 指數 ETF,842160,14.52000046,,0.213249773,,
83147 HK Equity,CSOP SZSE ETF-CN,南方東英中國創業板指數ETF,356250080,9.018989563,,-25.69222684,,
1470 HK Equity,TIC TAC INTERNAT,滴達國際,456000000,0.569999993,21.11111069,70.14924622,442955008,0.027000001
8133 HK Equity,JETE POWER HOLDI,鑄能控股,1015000000,1.450000048,,-23.68420792,54328000,-0.019099999
1500 HK Equity,IN CONSTRUCTION,現恆建築,647400000,0.779999971,6.842104912,27.86884499,386719008,0.114
3161 HK Equity,XIE SH FTSE ETF,易亞信託基金II - 易亞富時Chi,187500000,7.5,,-11.76470566,,
1245 HK Equity,NIRAKU GC HOLDIN,NIRAKU,932763328,0.779999971,82.7334671,6.849308491,2006173341,0.009708266
8305 HK Equity,KWAN ON HLDGS,均安控股,595200000,0.620000005,22.1428566,31.9148941,719769984,0.028000001
1509 HK Equity,HARMONICARE MEDI,和美醫療,4360034304,5.659999847,30.14967155,-18.20809555,1122096542,0.195458283
1415 HK Equity,COWELL,高偉電子,2137003264,2.569999933,,-20.18633842,,
722 HK Equity,UMP HEALTHCARE H,聯合醫務控股有限公司,1081920000,1.470000029,,-9.259257317,401036992,
83095 HK Equity,VALUE CH A ETF-R,惠理ETF信託基金 - 價值中國A,141364656,6.731649876,,-15.00799583,,
8105 HK Equity,SYNERGY GROUP HO,匯能集團,1040000000,2.079999924,33.01587296,11.22994232,111494000,0.063000001
8140 HK Equity,ICO GROUP LTD,揚科集團,344000000,0.086000003,0.130303025,-90,389268000,0.660000026
1 HK Equity,CKH HOLDINGS,長和,3.44283E+11,89.19999695,7.0391922,-12.95212746,1.6676E+11,44.18789577
1566 HK Equity,CHINA ANIMATION,華夏動漫,2660469504,3.099999905,25.83333397,-24.57421494,488283008,0.119999997
1430 HK Equity,SUCHUANG GAS COR,蘇創燃氣,1702046208,2.059999943,9.656539917,-2.830186129,981752155.6,0.222108895
442 HK Equity,KTL INTL,,440000000,2.75,14.47368431,4.166662693,1036824000,0.189999998
8277 HK Equity,STEEDORIENTAL,駿東控股,270000000,1.350000024,81.32530212,56.97674561,308289984,0.0166
8093 HK Equity,ODELLALEATHER,愛特麗皮革,308000000,0.769999981,35.15981674,71.1111145,59962000,0.0219
3134 HK Equity,SAMSUNG HSI F RM,三星恒生指數期貨人民幣外匯ET,189799984,9.489999771,,-9.099615097,,
3124 HK Equity,SAMSUNG HSI FUTU,三星恒生指數期貨ETF,39400000,9.850000381,,-9.466909409,,
1027 HK Equity,CHINA JICHENG HO,中國集成控股,15674999808,0.209000006,,-23.72262573,811822493.3,0.000412294
